20
2
14
(-711.218, 319.824, 2001, 0.29078, -0.297872, -730, 339, -3.14869, -2.49621, 2.89957, -2.99295, 0.881318, -1.93937, -0.557478, -0.159841, 0.081462, 1.6213, -0.290704, -0.872021, 0.906367, -0.1393, 0.486322, 0.140588, 0.221621, -0.120181, -0.473856, 0.237316)
(-672.768, 287.141, 2001, 0.184397, -0.156028, -688, 297, 3.67533, 1.20197, -1.05481, 0.128657, 0.12818, 1.19604, -0.568875, 1.66178, -1.25488, 0.827887, -1.4093, -0.831402, 0.974476, -0.250456, 0.321531, -0.709967, -0.700526, 0.245789, 0.550888, 0.473641)
(-656.225, 252.852, 2001, 0.177305, -0.262411, -661, 274, 12.8579, 3.85635, 1.81654, 0.744672, -1.72916, 0.743272, -0.841259, 0.877259, -0.560835, 0.550942, -0.590396, 0.376458, 0.140301, -0.159837, -0.0662475, -0.616507, -0.730013, 0.554333, 0.0565223, -0.537402)
(-624.324, 229.817, 2001, 0.184397, -0.163121, -636, 237, -1.25612, 7.33589, -3.8902, 0.619649, -2.93204, -1.30081, 0.353354, 0.647754, 1.0316, -0.347294, 1.1079, -0.624316, -0.574545, -0.0866716, -0.683391, 0.189003, 0.831668, -0.396024, 0.0431503, 0.302599)
(-583.718, 204.106, 2001, 0.347518, -0.12766, -609, 213, 0.658685, 0.098207, -1.15884, -3.19562, 2.00372, -0.957861, 0.752369, -0.403672, -0.500424, 0.643323, -0.386737, -0.51972, -0.0374118, 0.54878, 0.241052, -0.0366256, -0.637249, 0.880849, 0.723444, 0.627104)
(-543.592, 178.915, 2001, 0.269504, -0.269504, -560, 194, -3.9702, -6.19939, -0.495607, 2.14592, -0.372784, -0.300371, -0.187661, -0.403079, 0.993414, 0.601976, 1.12415, -1.33872, -0.0844958, -0.060286, -0.20966, -0.451174, -0.6881, 0.00850939, -0.129803, -0.3628)
9
14
(-79.9789, -992.021, 2001, -0.283688, 0.205674, -64, -1000, 6.24789, 9.64153, -2.88618, -0.650432, -0.0554642, 1.74888, 0.808777, -1.35407, 0.348322, -0.242009, -0.580553, 0.0596852, 0.389302, -0.27723, -0.780145, -0.0245661, -0.892952, 0.335404, 0.422457, -0.0641904)
(-108.81, -952.88, 2001, -0.0921986, 0.269504, -104, -972, 2.41667, 0.519553, 2.35024, -3.57659, 0.804215, -1.62774, 0.463099, -0.00819601, -0.291876, -1.32701, -0.277843, 0.454953, -0.499383, 0.47177, 0.351992, 0.81029, 0.105696, 0.429431, -0.707014, 0.140051)
(-122.683, -913.331, 2001, -0.0921986, 0.22695, -116, -933, -0.352686, -5.40717, -0.241183, -0.497737, 0.736172, -0.551659, 1.4592, -0.972291, -0.449869, -0.592792, -0.236592, 0.15968, -0.350763, -0.245816, -0.169943, 0.214531, 0.257315, -0.78773, -0.0976852, 0.228518)
(-140.887, -883.359, 2001, -0.12766, 0.248227, -128, -900, 5.92762, -1.07855, -0.713685, -0.109805, 1.27738, -1.31479, 1.97941, 1.02186, -0.800582, 0.249845, 0.16446, -0.874822, -0.320915, 0.672633, -0.366032, 0.442718, -0.236876, -0.0623989, -0.0127985, -0.258478)
(-149.352, -836.345, 2001, -0.0780142, 0.312057, -146, -865, 2.40805, -10.1834, 1.45291, -2.70351, 2.70276, -0.100603, 0.300549, 0.85026, -0.00998141, -0.560701, -0.802259, 0.300427, 0.643753, -0.587573, 0.532278, 0.934514, -0.41874, -0.24414, -0.444737, -0.0389521)
(-162.648, -798.289, 2001, -0.163121, 0.283688, -158, -821, 10.5583, -4.49098, -0.827222, -0.142689, 0.597777, 1.18885, -0.247214, -0.858151, -0.555944, 0.0278594, 0.151412, -0.456417, 0.46848, -1.21442, -0.620832, 0.435402, 0.202936, -0.217087, 0.39936, 0.160186)
(-181.542, -752.43, 2001, -0.0851064, 0.404255, -182, -782, 9.779, -1.00412, 3.49101, 2.14133, 0.641867, -2.03489, 0.88357, 0.691378, 0.861346, 0.615127, -0.46595, -0.715942, 0.316698, -0.481564, -0.197019, 0.514027, -0.289078, -0.629426, 0.178529, -0.243745)
(-205.007, -707.268, 2001, -0.177305, 0.269504, -193, -724, 0.663634, -3.84822, -0.940514, 0.7982, -0.440794, 0.157391, -0.213239, 0.978192, 1.36313, 0.883483, 0.536322, -1.1682, -0.0225685, -0.334318, -0.301606, -0.1553, 0.34143, 0.204964, 0.702838, -0.524178)
(-228.683, -664.049, 2001, -0.0921986, 0.269504, -219, -685, 5.15741, -2.73049, 1.86568, -0.0444343, -0.782299, -0.940044, 0.42839, -0.772047, -0.178404, -0.0540029, 0.931636, -0.330975, 1.04613, 0.483238, 0.283738, 0.209351, -0.163293, -0.818204, 0.698292, -0.18771)
(-244.387, -632.261, 2001, -0.163121, 0.205674, -233, -646, -1.16353, 1.77279, -0.000716337, 0.420755, 2.45426, -1.19366, 0.30721, -0.880196, 0.991151, -0.718723, -0.38841, -0.319747, 0.293812, -0.278302, 0.028406, -0.603725, -0.920962, -0.409067, -0.418912, -1.22715)
(-271.021, -594.676, 2001, -0.234043, 0.333333, -255, -617, 1.07179, -1.42254, 0.194799, 0.885448, -1.47941, -0.865157, -1.54349, 0.226189, 0.454546, -0.495648, 0.647165, 0.335437, 0.523114, -0.662989, 0.188345, 0.526357, 0.0173371, 0.369178, 0.0531625, 0.42042)
(-292.831, -549.972, 2001, 0, 0.276596, -289, -571, 6.04093, -2.77641, -1.1043, -1.14666, 0.0475795, 0.370635, -0.369252, -1.0434, -0.258029, 0.678373, 0.0188476, -0.191976, 0.167262, -0.0311394, 0.867125, 0.155851, 0.0484419, -0.0267733, 0.538455, 0.228244)
(-305.239, -502, 2001, -0.12766, 0.375887, -290, -531, 9.6428, -3.27773, 1.95146, -1.31958, 0.990357, -1.70763, -0.510487, 0.224365, -0.996371, 0.0646974, 0.220284, -0.105346, -0.331835, -0.214385, 1.40976, 0.301871, -0.0811378, -0.269908, 0.123114, 0.341828)
(-314.81, -455.134, 2001, -0.120567, 0.333333, -308, -477, 2.42793, -3.67286, 1.39848, 1.40818, 1.56055, 3.29562, -0.374724, 1.66536, -0.957742, 0.60376, -0.332174, 0.0161278, -0.835582, -0.247059, 0.451458, -0.124244, -0.25023, -0.749155, -0.490892, 0.333634)
14
(300.232, 981.134, 2001, -0.269504, -0.205674, 313, 1000, -10.6857, 6.79881, 1.90719, -0.920748, 1.99349, -0.120015, -0.561808, -1.42496, 0.838962, 0.353134, 0.961155, 0.0330755, 0.632195, 0.105019, -0.201796, -0.0560385, -0.249291, 0.668832, 0.625648, -0.893777)
(258.077, 951.239, 2001, -0.283688, -0.29078, 274, 970, -6.43837, -3.77737, 0.124085, 0.448855, -0.641319, 1.5643, 1.36143, -1.00238, 1.15999, 2.45201, -0.839363, -0.275895, 0.380995, 0.160747, -0.0329321, 0.684588, -0.179811, 0.521198, 0.312712, 0.506959)
(216.803, 909.62, 2001, -0.255319, -0.297872, 233, 928, 2.43846, 3.92689, 1.99717, -3.42676, 1.13621, -0.182795, 0.675392, -1.68973, -0.0541302, 1.17663, -0.651795, 0.738897, -0.559064, -0.632364, -0.0783907, 0.986028, 0.763559, 0.696399, -0.455198, 0.339127)
(171, 879.141, 2001, -0.347518, -0.0992908, 196, 885, 0.701538, -2.16888, 4.06035, 1.50816, -0.0686992, 0.468768, -1.83291, 1.48979, -0.203294, 0.050564, 0.441928, -2.1904, 0.143485, 0.739809, -0.279129, -0.0274549, 0.544641, 0.950421, -0.0489417, -0.28972)
(119.359, 867.169, 2001, -0.382979, -0.0921986, 146, 872, 0.310471, 2.74215, -0.569801, 1.38345, 1.0261, -0.899304, -0.367651, 0.861591, -1.38778, 1.33552, 0.919132, 0.399325, 1.5136, -0.27377, -0.0527105, 0.402321, -0.0140982, -0.569945, 0.157437, 0.109483)
